image,ua,us,g,photonPosNum
a03_s01_g010\a003_s001_g010_0093.T.CW,0.1,0.01,-0.1,-1
a03_s01_g010\a003_s001_g010_0094.T.CW,0.1,0.01,-0.1,-1
a03_s01_g010\a003_s001_g010_0095.T.CW,0.1,0.01,-0.1,-1
a03_s01_g010\a003_s001_g010_0096.T.CW,0.1,0.01,-0.1,-1
a03_s01_g010\a003_s001_g010_0097.T.CW,0.1,0.01,-0.1,-1
a03_s01_g010\a003_s001_g010_0098.T.CW,0.1,0.01,-0.1,-1
a03_s01_g010\a003_s001_g010_0099.T.CW,0.1,0.01,-0.1,-1
a03_s01_g010\a003_s001_g010_0100.T.CW,0.1,0.01,-0.1,-1
a03_s01_g011\a003_s001_g011_0081.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0082.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0083.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0084.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0085.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0086.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0087.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0088.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0089.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0090.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0091.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0092.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0093.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0094.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0095.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0096.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0097.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0098.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0099.T.CW,0.1,0.01,0,-1
a03_s01_g011\a003_s001_g011_0100.T.CW,0.1,0.01,0,-1
a03_s01_g012\a003_s001_g012_0081.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0082.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0083.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0084.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0085.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0086.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0087.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0088.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0089.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0090.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0091.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0092.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0093.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0094.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0095.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0096.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0097.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0098.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0099.T.CW,0.1,0.01,0.1,-1
a03_s01_g012\a003_s001_g012_0100.T.CW,0.1,0.01,0.1,-1
a03_s01_g013\a003_s001_g013_0081.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0082.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0083.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0084.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0085.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0086.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0087.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0088.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0089.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0090.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0091.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0092.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0093.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0094.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0095.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0096.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0097.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0098.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0099.T.CW,0.1,0.01,0.2,-1
a03_s01_g013\a003_s001_g013_0100.T.CW,0.1,0.01,0.2,-1
a03_s01_g014\a003_s001_g014_0081.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0082.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0083.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0084.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0085.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0086.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0087.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0088.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0089.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0090.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0091.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0092.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0093.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0094.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0095.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0096.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0097.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0098.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0099.T.CW,0.1,0.01,0.3,-1
a03_s01_g014\a003_s001_g014_0100.T.CW,0.1,0.01,0.3,-1
a03_s01_g015\a003_s001_g015_0081.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0082.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0083.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0084.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0085.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0086.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0087.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0088.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0089.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0090.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0091.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0092.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0093.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0094.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0095.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0096.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0097.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0098.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0099.T.CW,0.1,0.01,0.4,-1
a03_s01_g015\a003_s001_g015_0100.T.CW,0.1,0.01,0.4,-1
a03_s01_g016\a003_s001_g016_0081.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0082.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0083.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0084.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0085.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0086.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0087.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0088.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0089.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0090.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0091.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0092.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0093.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0094.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0095.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0096.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0097.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0098.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0099.T.CW,0.1,0.01,0.5,-1
a03_s01_g016\a003_s001_g016_0100.T.CW,0.1,0.01,0.5,-1
a03_s01_g017\a003_s001_g017_0081.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0082.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0083.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0084.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0085.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0086.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0087.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0088.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0089.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0090.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0091.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0092.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0093.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0094.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0095.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0096.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0097.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0098.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0099.T.CW,0.1,0.01,0.6,-1
a03_s01_g017\a003_s001_g017_0100.T.CW,0.1,0.01,0.6,-1
a03_s01_g018\a003_s001_g018_0081.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0082.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0083.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0084.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0085.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0086.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0087.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0088.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0089.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0090.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0091.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0092.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0093.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0094.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0095.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0096.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0097.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0098.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0099.T.CW,0.1,0.01,0.7,-1
a03_s01_g018\a003_s001_g018_0100.T.CW,0.1,0.01,0.7,-1
a03_s01_g019\a003_s001_g019_0081.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0082.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0083.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0084.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0085.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0086.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0087.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0088.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0089.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0090.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0091.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0092.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0093.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0094.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0095.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0096.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0097.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0098.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0099.T.CW,0.1,0.01,0.8,-1
a03_s01_g019\a003_s001_g019_0100.T.CW,0.1,0.01,0.8,-1
a03_s01_g020\a003_s001_g020_0081.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0082.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0083.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0084.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0085.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0086.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0087.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0088.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0089.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0090.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0091.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0092.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0093.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0094.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0095.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0096.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0097.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0098.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0099.T.CW,0.1,0.01,0.9,-1
a03_s01_g020\a003_s001_g020_0100.T.CW,0.1,0.01,0.9,-1
a03_s01_g021\a003_s001_g021_0081.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0082.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0083.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0084.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0085.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0086.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0087.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0088.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0089.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0090.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0091.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0092.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0093.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0094.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0095.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0096.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0097.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0098.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0099.T.CW,0.1,0.01,1,-1
a03_s01_g021\a003_s001_g021_0100.T.CW,0.1,0.01,1,-1
a03_s02_g001\a003_s002_g001_0081.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0082.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0083.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0084.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0085.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0086.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0087.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0088.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0089.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0090.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0091.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0092.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0093.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0094.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0095.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0096.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0097.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0098.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0099.T.CW,0.1,0.05,-1,-1
a03_s02_g001\a003_s002_g001_0100.T.CW,0.1,0.05,-1,-1
a03_s02_g002\a003_s002_g002_0081.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0082.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0083.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0084.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0085.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0086.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0087.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0088.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0089.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0090.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0091.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0092.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0093.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0094.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0095.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0096.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0097.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0098.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0099.T.CW,0.1,0.05,-0.9,-1
a03_s02_g002\a003_s002_g002_0100.T.CW,0.1,0.05,-0.9,-1
a03_s02_g003\a003_s002_g003_0081.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0082.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0083.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0084.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0085.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0086.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0087.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0088.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0089.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0090.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0091.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0092.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0093.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0094.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0095.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0096.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0097.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0098.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0099.T.CW,0.1,0.05,-0.8,-1
a03_s02_g003\a003_s002_g003_0100.T.CW,0.1,0.05,-0.8,-1
a03_s02_g004\a003_s002_g004_0081.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0082.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0083.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0084.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0085.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0086.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0087.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0088.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0089.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0090.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0091.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0092.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0093.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0094.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0095.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0096.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0097.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0098.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0099.T.CW,0.1,0.05,-0.7,-1
a03_s02_g004\a003_s002_g004_0100.T.CW,0.1,0.05,-0.7,-1
a03_s02_g005\a003_s002_g005_0081.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0082.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0083.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0084.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0085.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0086.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0087.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0088.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0089.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0090.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0091.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0092.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0093.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0094.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0095.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0096.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0097.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0098.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0099.T.CW,0.1,0.05,-0.6,-1
a03_s02_g005\a003_s002_g005_0100.T.CW,0.1,0.05,-0.6,-1
a03_s02_g006\a003_s002_g006_0081.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0082.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0083.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0084.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0085.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0086.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0087.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0088.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0089.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0090.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0091.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0092.T.CW,0.1,0.05,-0.5,-1
a03_s02_g006\a003_s002_g006_0093.T.CW,0.1,0.05,-0.5,-1
