image,ua,us,g,photonPosNum
a03_s02_g018\a003_s002_g018_0030.T.CW.mat,0.1,0.05,0.7,7448
a03_s02_g018\a003_s002_g018_0031.T.CW.mat,0.1,0.05,0.7,7440
a03_s02_g018\a003_s002_g018_0032.T.CW.mat,0.1,0.05,0.7,7490
a03_s02_g018\a003_s002_g018_0033.T.CW.mat,0.1,0.05,0.7,7436
a03_s02_g018\a003_s002_g018_0034.T.CW.mat,0.1,0.05,0.7,7514
a03_s02_g018\a003_s002_g018_0035.T.CW.mat,0.1,0.05,0.7,7510
a03_s02_g018\a003_s002_g018_0036.T.CW.mat,0.1,0.05,0.7,7501
a03_s02_g018\a003_s002_g018_0037.T.CW.mat,0.1,0.05,0.7,7618
a03_s02_g018\a003_s002_g018_0038.T.CW.mat,0.1,0.05,0.7,7597
a03_s02_g018\a003_s002_g018_0039.T.CW.mat,0.1,0.05,0.7,7492
a03_s02_g018\a003_s002_g018_0040.T.CW.mat,0.1,0.05,0.7,7440
a03_s02_g019\a003_s002_g019_0001.T.CW.mat,0.1,0.05,0.8,5204
a03_s02_g019\a003_s002_g019_0002.T.CW.mat,0.1,0.05,0.8,5280
a03_s02_g019\a003_s002_g019_0003.T.CW.mat,0.1,0.05,0.8,5288
a03_s02_g019\a003_s002_g019_0004.T.CW.mat,0.1,0.05,0.8,5283
a03_s02_g019\a003_s002_g019_0005.T.CW.mat,0.1,0.05,0.8,5194
a03_s02_g019\a003_s002_g019_0006.T.CW.mat,0.1,0.05,0.8,5336
a03_s02_g019\a003_s002_g019_0007.T.CW.mat,0.1,0.05,0.8,5176
a03_s02_g019\a003_s002_g019_0008.T.CW.mat,0.1,0.05,0.8,5128
a03_s02_g019\a003_s002_g019_0009.T.CW.mat,0.1,0.05,0.8,5293
a03_s02_g019\a003_s002_g019_0010.T.CW.mat,0.1,0.05,0.8,5324
a03_s02_g019\a003_s002_g019_0011.T.CW.mat,0.1,0.05,0.8,5277
a03_s02_g019\a003_s002_g019_0012.T.CW.mat,0.1,0.05,0.8,5165
a03_s02_g019\a003_s002_g019_0013.T.CW.mat,0.1,0.05,0.8,5353
a03_s02_g019\a003_s002_g019_0014.T.CW.mat,0.1,0.05,0.8,5333
a03_s02_g019\a003_s002_g019_0015.T.CW.mat,0.1,0.05,0.8,5253
a03_s02_g019\a003_s002_g019_0016.T.CW.mat,0.1,0.05,0.8,5161
a03_s02_g019\a003_s002_g019_0017.T.CW.mat,0.1,0.05,0.8,5259
a03_s02_g019\a003_s002_g019_0018.T.CW.mat,0.1,0.05,0.8,5239
a03_s02_g019\a003_s002_g019_0019.T.CW.mat,0.1,0.05,0.8,5308
a03_s02_g019\a003_s002_g019_0020.T.CW.mat,0.1,0.05,0.8,5235
a03_s02_g019\a003_s002_g019_0021.T.CW.mat,0.1,0.05,0.8,5269
a03_s02_g019\a003_s002_g019_0022.T.CW.mat,0.1,0.05,0.8,5324
a03_s02_g019\a003_s002_g019_0023.T.CW.mat,0.1,0.05,0.8,5398
a03_s02_g019\a003_s002_g019_0024.T.CW.mat,0.1,0.05,0.8,5281
a03_s02_g019\a003_s002_g019_0025.T.CW.mat,0.1,0.05,0.8,5291
a03_s02_g019\a003_s002_g019_0026.T.CW.mat,0.1,0.05,0.8,5326
a03_s02_g019\a003_s002_g019_0027.T.CW.mat,0.1,0.05,0.8,5306
a03_s02_g019\a003_s002_g019_0028.T.CW.mat,0.1,0.05,0.8,5262
a03_s02_g019\a003_s002_g019_0029.T.CW.mat,0.1,0.05,0.8,5334
a03_s02_g019\a003_s002_g019_0030.T.CW.mat,0.1,0.05,0.8,5374
a03_s02_g019\a003_s002_g019_0031.T.CW.mat,0.1,0.05,0.8,5379
a03_s02_g019\a003_s002_g019_0032.T.CW.mat,0.1,0.05,0.8,5318
a03_s02_g019\a003_s002_g019_0033.T.CW.mat,0.1,0.05,0.8,5260
a03_s02_g019\a003_s002_g019_0034.T.CW.mat,0.1,0.05,0.8,5298
a03_s02_g019\a003_s002_g019_0035.T.CW.mat,0.1,0.05,0.8,5216
a03_s02_g019\a003_s002_g019_0036.T.CW.mat,0.1,0.05,0.8,5318
a03_s02_g019\a003_s002_g019_0037.T.CW.mat,0.1,0.05,0.8,5211
a03_s02_g019\a003_s002_g019_0038.T.CW.mat,0.1,0.05,0.8,5417
a03_s02_g019\a003_s002_g019_0039.T.CW.mat,0.1,0.05,0.8,5117
a03_s02_g019\a003_s002_g019_0040.T.CW.mat,0.1,0.05,0.8,5192
a03_s02_g020\a003_s002_g020_0001.T.CW.mat,0.1,0.05,0.9,2914
a03_s02_g020\a003_s002_g020_0002.T.CW.mat,0.1,0.05,0.9,3026
a03_s02_g020\a003_s002_g020_0003.T.CW.mat,0.1,0.05,0.9,2999
a03_s02_g020\a003_s002_g020_0004.T.CW.mat,0.1,0.05,0.9,2981
a03_s02_g020\a003_s002_g020_0005.T.CW.mat,0.1,0.05,0.9,3031
a03_s02_g020\a003_s002_g020_0006.T.CW.mat,0.1,0.05,0.9,2923
a03_s02_g020\a003_s002_g020_0007.T.CW.mat,0.1,0.05,0.9,3037
a03_s02_g020\a003_s002_g020_0008.T.CW.mat,0.1,0.05,0.9,2955
a03_s02_g020\a003_s002_g020_0009.T.CW.mat,0.1,0.05,0.9,3017
a03_s02_g020\a003_s002_g020_0010.T.CW.mat,0.1,0.05,0.9,3036
a03_s02_g020\a003_s002_g020_0011.T.CW.mat,0.1,0.05,0.9,2929
a03_s02_g020\a003_s002_g020_0012.T.CW.mat,0.1,0.05,0.9,2959
a03_s02_g020\a003_s002_g020_0013.T.CW.mat,0.1,0.05,0.9,2969
a03_s02_g020\a003_s002_g020_0014.T.CW.mat,0.1,0.05,0.9,2980
a03_s02_g020\a003_s002_g020_0015.T.CW.mat,0.1,0.05,0.9,2973
a03_s02_g020\a003_s002_g020_0016.T.CW.mat,0.1,0.05,0.9,2987
a03_s02_g020\a003_s002_g020_0017.T.CW.mat,0.1,0.05,0.9,2936
a03_s02_g020\a003_s002_g020_0018.T.CW.mat,0.1,0.05,0.9,2930
a03_s02_g020\a003_s002_g020_0019.T.CW.mat,0.1,0.05,0.9,2894
a03_s02_g020\a003_s002_g020_0020.T.CW.mat,0.1,0.05,0.9,2995
a03_s02_g020\a003_s002_g020_0021.T.CW.mat,0.1,0.05,0.9,2968
a03_s02_g020\a003_s002_g020_0022.T.CW.mat,0.1,0.05,0.9,2968
a03_s02_g020\a003_s002_g020_0023.T.CW.mat,0.1,0.05,0.9,3012
a03_s02_g020\a003_s002_g020_0024.T.CW.mat,0.1,0.05,0.9,2954
a03_s02_g020\a003_s002_g020_0025.T.CW.mat,0.1,0.05,0.9,2978
a03_s02_g020\a003_s002_g020_0026.T.CW.mat,0.1,0.05,0.9,2996
a03_s02_g020\a003_s002_g020_0027.T.CW.mat,0.1,0.05,0.9,2970
a03_s02_g020\a003_s002_g020_0028.T.CW.mat,0.1,0.05,0.9,2971
a03_s02_g020\a003_s002_g020_0029.T.CW.mat,0.1,0.05,0.9,3010
a03_s02_g020\a003_s002_g020_0030.T.CW.mat,0.1,0.05,0.9,2902
a03_s02_g020\a003_s002_g020_0031.T.CW.mat,0.1,0.05,0.9,2971
a03_s02_g020\a003_s002_g020_0032.T.CW.mat,0.1,0.05,0.9,3009
a03_s02_g020\a003_s002_g020_0033.T.CW.mat,0.1,0.05,0.9,3030
a03_s02_g020\a003_s002_g020_0034.T.CW.mat,0.1,0.05,0.9,2922
a03_s02_g020\a003_s002_g020_0035.T.CW.mat,0.1,0.05,0.9,2954
a03_s02_g020\a003_s002_g020_0036.T.CW.mat,0.1,0.05,0.9,2984
a03_s02_g020\a003_s002_g020_0037.T.CW.mat,0.1,0.05,0.9,2982
a03_s02_g020\a003_s002_g020_0038.T.CW.mat,0.1,0.05,0.9,3010
a03_s02_g020\a003_s002_g020_0039.T.CW.mat,0.1,0.05,0.9,2971
a03_s02_g020\a003_s002_g020_0040.T.CW.mat,0.1,0.05,0.9,2987
a03_s03_g002\a003_s003_g002_0001.T.CW.mat,0.1,0.1,-0.9,8995
a03_s03_g002\a003_s003_g002_0002.T.CW.mat,0.1,0.1,-0.9,9033
a03_s03_g002\a003_s003_g002_0003.T.CW.mat,0.1,0.1,-0.9,8963
a03_s03_g002\a003_s003_g002_0004.T.CW.mat,0.1,0.1,-0.9,8930
a03_s03_g002\a003_s003_g002_0005.T.CW.mat,0.1,0.1,-0.9,9037
a03_s03_g002\a003_s003_g002_0006.T.CW.mat,0.1,0.1,-0.9,9042
a03_s03_g002\a003_s003_g002_0007.T.CW.mat,0.1,0.1,-0.9,8911
a03_s03_g002\a003_s003_g002_0008.T.CW.mat,0.1,0.1,-0.9,8939
a03_s03_g002\a003_s003_g002_0009.T.CW.mat,0.1,0.1,-0.9,8918
a03_s03_g002\a003_s003_g002_0010.T.CW.mat,0.1,0.1,-0.9,8962
a03_s03_g002\a003_s003_g002_0011.T.CW.mat,0.1,0.1,-0.9,8935
a03_s03_g002\a003_s003_g002_0012.T.CW.mat,0.1,0.1,-0.9,8929
a03_s03_g002\a003_s003_g002_0013.T.CW.mat,0.1,0.1,-0.9,9040
a03_s03_g002\a003_s003_g002_0014.T.CW.mat,0.1,0.1,-0.9,8948
a03_s03_g002\a003_s003_g002_0015.T.CW.mat,0.1,0.1,-0.9,9015
a03_s03_g002\a003_s003_g002_0016.T.CW.mat,0.1,0.1,-0.9,9043
a03_s03_g002\a003_s003_g002_0017.T.CW.mat,0.1,0.1,-0.9,8919
a03_s03_g002\a003_s003_g002_0018.T.CW.mat,0.1,0.1,-0.9,9103
a03_s03_g002\a003_s003_g002_0019.T.CW.mat,0.1,0.1,-0.9,9067
a03_s03_g002\a003_s003_g002_0020.T.CW.mat,0.1,0.1,-0.9,8902
a03_s03_g002\a003_s003_g002_0021.T.CW.mat,0.1,0.1,-0.9,8967
a03_s03_g002\a003_s003_g002_0022.T.CW.mat,0.1,0.1,-0.9,8997
a03_s03_g002\a003_s003_g002_0023.T.CW.mat,0.1,0.1,-0.9,9012
a03_s03_g002\a003_s003_g002_0024.T.CW.mat,0.1,0.1,-0.9,8903
a03_s03_g002\a003_s003_g002_0025.T.CW.mat,0.1,0.1,-0.9,8976
a03_s03_g002\a003_s003_g002_0026.T.CW.mat,0.1,0.1,-0.9,9029
a03_s03_g002\a003_s003_g002_0027.T.CW.mat,0.1,0.1,-0.9,8892
a03_s03_g002\a003_s003_g002_0028.T.CW.mat,0.1,0.1,-0.9,8957
a03_s03_g002\a003_s003_g002_0029.T.CW.mat,0.1,0.1,-0.9,8881
a03_s03_g002\a003_s003_g002_0030.T.CW.mat,0.1,0.1,-0.9,8864
a03_s03_g002\a003_s003_g002_0031.T.CW.mat,0.1,0.1,-0.9,9037
a03_s03_g002\a003_s003_g002_0032.T.CW.mat,0.1,0.1,-0.9,8931
a03_s03_g002\a003_s003_g002_0033.T.CW.mat,0.1,0.1,-0.9,8929
a03_s03_g002\a003_s003_g002_0034.T.CW.mat,0.1,0.1,-0.9,9042
a03_s03_g002\a003_s003_g002_0035.T.CW.mat,0.1,0.1,-0.9,9046
a03_s03_g002\a003_s003_g002_0036.T.CW.mat,0.1,0.1,-0.9,9023
a03_s03_g002\a003_s003_g002_0037.T.CW.mat,0.1,0.1,-0.9,8986
a03_s03_g002\a003_s003_g002_0038.T.CW.mat,0.1,0.1,-0.9,9012
a03_s03_g002\a003_s003_g002_0039.T.CW.mat,0.1,0.1,-0.9,9024
a03_s03_g002\a003_s003_g002_0040.T.CW.mat,0.1,0.1,-0.9,9043
a03_s03_g003\a003_s003_g003_0001.T.CW.mat,0.1,0.1,-0.8,13497
a03_s03_g003\a003_s003_g003_0002.T.CW.mat,0.1,0.1,-0.8,13531
a03_s03_g003\a003_s003_g003_0003.T.CW.mat,0.1,0.1,-0.8,13579
a03_s03_g003\a003_s003_g003_0004.T.CW.mat,0.1,0.1,-0.8,13457
a03_s03_g003\a003_s003_g003_0005.T.CW.mat,0.1,0.1,-0.8,13471
a03_s03_g003\a003_s003_g003_0006.T.CW.mat,0.1,0.1,-0.8,13639
a03_s03_g003\a003_s003_g003_0007.T.CW.mat,0.1,0.1,-0.8,13501
a03_s03_g003\a003_s003_g003_0008.T.CW.mat,0.1,0.1,-0.8,13550
a03_s03_g003\a003_s003_g003_0009.T.CW.mat,0.1,0.1,-0.8,13608
a03_s03_g003\a003_s003_g003_0010.T.CW.mat,0.1,0.1,-0.8,13758
a03_s03_g003\a003_s003_g003_0011.T.CW.mat,0.1,0.1,-0.8,13570
a03_s03_g003\a003_s003_g003_0012.T.CW.mat,0.1,0.1,-0.8,13541
a03_s03_g003\a003_s003_g003_0013.T.CW.mat,0.1,0.1,-0.8,13490
a03_s03_g003\a003_s003_g003_0014.T.CW.mat,0.1,0.1,-0.8,13634
a03_s03_g003\a003_s003_g003_0015.T.CW.mat,0.1,0.1,-0.8,13495
a03_s03_g003\a003_s003_g003_0016.T.CW.mat,0.1,0.1,-0.8,13724
a03_s03_g003\a003_s003_g003_0017.T.CW.mat,0.1,0.1,-0.8,13458
a03_s03_g003\a003_s003_g003_0018.T.CW.mat,0.1,0.1,-0.8,13509
a03_s03_g003\a003_s003_g003_0019.T.CW.mat,0.1,0.1,-0.8,13637
a03_s03_g003\a003_s003_g003_0020.T.CW.mat,0.1,0.1,-0.8,13597
a03_s03_g003\a003_s003_g003_0021.T.CW.mat,0.1,0.1,-0.8,13575
a03_s03_g003\a003_s003_g003_0022.T.CW.mat,0.1,0.1,-0.8,13598
a03_s03_g003\a003_s003_g003_0023.T.CW.mat,0.1,0.1,-0.8,13608
a03_s03_g003\a003_s003_g003_0024.T.CW.mat,0.1,0.1,-0.8,13542
a03_s03_g003\a003_s003_g003_0025.T.CW.mat,0.1,0.1,-0.8,13479
a03_s03_g003\a003_s003_g003_0026.T.CW.mat,0.1,0.1,-0.8,13325
a03_s03_g003\a003_s003_g003_0027.T.CW.mat,0.1,0.1,-0.8,13574
a03_s03_g003\a003_s003_g003_0028.T.CW.mat,0.1,0.1,-0.8,13462
a03_s03_g003\a003_s003_g003_0029.T.CW.mat,0.1,0.1,-0.8,13536
a03_s03_g003\a003_s003_g003_0030.T.CW.mat,0.1,0.1,-0.8,13535
a03_s03_g003\a003_s003_g003_0031.T.CW.mat,0.1,0.1,-0.8,13588
a03_s03_g003\a003_s003_g003_0032.T.CW.mat,0.1,0.1,-0.8,13559
a03_s03_g003\a003_s003_g003_0033.T.CW.mat,0.1,0.1,-0.8,13510
a03_s03_g003\a003_s003_g003_0034.T.CW.mat,0.1,0.1,-0.8,13668
a03_s03_g003\a003_s003_g003_0035.T.CW.mat,0.1,0.1,-0.8,13507
a03_s03_g003\a003_s003_g003_0036.T.CW.mat,0.1,0.1,-0.8,13574
a03_s03_g003\a003_s003_g003_0037.T.CW.mat,0.1,0.1,-0.8,13458
a03_s03_g003\a003_s003_g003_0038.T.CW.mat,0.1,0.1,-0.8,13658
a03_s03_g003\a003_s003_g003_0039.T.CW.mat,0.1,0.1,-0.8,13449
a03_s03_g003\a003_s003_g003_0040.T.CW.mat,0.1,0.1,-0.8,13448
a03_s03_g004\a003_s003_g004_0001.T.CW.mat,0.1,0.1,-0.7,17117
a03_s03_g004\a003_s003_g004_0002.T.CW.mat,0.1,0.1,-0.7,17217
a03_s03_g004\a003_s003_g004_0003.T.CW.mat,0.1,0.1,-0.7,17183
a03_s03_g004\a003_s003_g004_0004.T.CW.mat,0.1,0.1,-0.7,17189
a03_s03_g004\a003_s003_g004_0005.T.CW.mat,0.1,0.1,-0.7,17150
a03_s03_g004\a003_s003_g004_0006.T.CW.mat,0.1,0.1,-0.7,17192
a03_s03_g004\a003_s003_g004_0007.T.CW.mat,0.1,0.1,-0.7,17285
a03_s03_g004\a003_s003_g004_0008.T.CW.mat,0.1,0.1,-0.7,17079
a03_s03_g004\a003_s003_g004_0009.T.CW.mat,0.1,0.1,-0.7,17102
a03_s03_g004\a003_s003_g004_0010.T.CW.mat,0.1,0.1,-0.7,17278
a03_s03_g004\a003_s003_g004_0011.T.CW.mat,0.1,0.1,-0.7,17127
a03_s03_g004\a003_s003_g004_0012.T.CW.mat,0.1,0.1,-0.7,17177
a03_s03_g004\a003_s003_g004_0013.T.CW.mat,0.1,0.1,-0.7,17088
a03_s03_g004\a003_s003_g004_0014.T.CW.mat,0.1,0.1,-0.7,17137
a03_s03_g004\a003_s003_g004_0015.T.CW.mat,0.1,0.1,-0.7,17132
a03_s03_g004\a003_s003_g004_0016.T.CW.mat,0.1,0.1,-0.7,17236
a03_s03_g004\a003_s003_g004_0017.T.CW.mat,0.1,0.1,-0.7,17060
a03_s03_g004\a003_s003_g004_0018.T.CW.mat,0.1,0.1,-0.7,16965
a03_s03_g004\a003_s003_g004_0019.T.CW.mat,0.1,0.1,-0.7,17270
a03_s03_g004\a003_s003_g004_0020.T.CW.mat,0.1,0.1,-0.7,17278
a03_s03_g004\a003_s003_g004_0021.T.CW.mat,0.1,0.1,-0.7,17180
a03_s03_g004\a003_s003_g004_0022.T.CW.mat,0.1,0.1,-0.7,17042
a03_s03_g004\a003_s003_g004_0023.T.CW.mat,0.1,0.1,-0.7,17139
a03_s03_g004\a003_s003_g004_0024.T.CW.mat,0.1,0.1,-0.7,17117
a03_s03_g004\a003_s003_g004_0025.T.CW.mat,0.1,0.1,-0.7,17306
a03_s03_g004\a003_s003_g004_0026.T.CW.mat,0.1,0.1,-0.7,17253
a03_s03_g004\a003_s003_g004_0027.T.CW.mat,0.1,0.1,-0.7,17125
a03_s03_g004\a003_s003_g004_0028.T.CW.mat,0.1,0.1,-0.7,17161
a03_s03_g004\a003_s003_g004_0029.T.CW.mat,0.1,0.1,-0.7,17178
a03_s03_g004\a003_s003_g004_0030.T.CW.mat,0.1,0.1,-0.7,17206
a03_s03_g004\a003_s003_g004_0031.T.CW.mat,0.1,0.1,-0.7,17149
a03_s03_g004\a003_s003_g004_0032.T.CW.mat,0.1,0.1,-0.7,17234
a03_s03_g004\a003_s003_g004_0033.T.CW.mat,0.1,0.1,-0.7,17163
a03_s03_g004\a003_s003_g004_0034.T.CW.mat,0.1,0.1,-0.7,17221
a03_s03_g004\a003_s003_g004_0035.T.CW.mat,0.1,0.1,-0.7,17250
a03_s03_g004\a003_s003_g004_0036.T.CW.mat,0.1,0.1,-0.7,17171
a03_s03_g004\a003_s003_g004_0037.T.CW.mat,0.1,0.1,-0.7,17158
a03_s03_g004\a003_s003_g004_0038.T.CW.mat,0.1,0.1,-0.7,17217
a03_s03_g004\a003_s003_g004_0039.T.CW.mat,0.1,0.1,-0.7,17333
a03_s03_g004\a003_s003_g004_0040.T.CW.mat,0.1,0.1,-0.7,17184
a03_s03_g005\a003_s003_g005_0001.T.CW.mat,0.1,0.1,-0.6,20086
a03_s03_g005\a003_s003_g005_0002.T.CW.mat,0.1,0.1,-0.6,19942
a03_s03_g005\a003_s003_g005_0003.T.CW.mat,0.1,0.1,-0.6,20169
a03_s03_g005\a003_s003_g005_0004.T.CW.mat,0.1,0.1,-0.6,20014
a03_s03_g005\a003_s003_g005_0005.T.CW.mat,0.1,0.1,-0.6,20254
a03_s03_g005\a003_s003_g005_0006.T.CW.mat,0.1,0.1,-0.6,20048
a03_s03_g005\a003_s003_g005_0007.T.CW.mat,0.1,0.1,-0.6,20160
a03_s03_g005\a003_s003_g005_0008.T.CW.mat,0.1,0.1,-0.6,20271
a03_s03_g005\a003_s003_g005_0009.T.CW.mat,0.1,0.1,-0.6,20142
a03_s03_g005\a003_s003_g005_0010.T.CW.mat,0.1,0.1,-0.6,20358
a03_s03_g005\a003_s003_g005_0011.T.CW.mat,0.1,0.1,-0.6,20201
a03_s03_g005\a003_s003_g005_0012.T.CW.mat,0.1,0.1,-0.6,20015
a03_s03_g005\a003_s003_g005_0013.T.CW.mat,0.1,0.1,-0.6,20233
a03_s03_g005\a003_s003_g005_0014.T.CW.mat,0.1,0.1,-0.6,19951
a03_s03_g005\a003_s003_g005_0015.T.CW.mat,0.1,0.1,-0.6,20215
a03_s03_g005\a003_s003_g005_0016.T.CW.mat,0.1,0.1,-0.6,20074
a03_s03_g005\a003_s003_g005_0017.T.CW.mat,0.1,0.1,-0.6,20027
a03_s03_g005\a003_s003_g005_0018.T.CW.mat,0.1,0.1,-0.6,20254
a03_s03_g005\a003_s003_g005_0019.T.CW.mat,0.1,0.1,-0.6,20206
a03_s03_g005\a003_s003_g005_0020.T.CW.mat,0.1,0.1,-0.6,19955
a03_s03_g005\a003_s003_g005_0021.T.CW.mat,0.1,0.1,-0.6,20299
a03_s03_g005\a003_s003_g005_0022.T.CW.mat,0.1,0.1,-0.6,20215
a03_s03_g005\a003_s003_g005_0023.T.CW.mat,0.1,0.1,-0.6,20045
a03_s03_g005\a003_s003_g005_0024.T.CW.mat,0.1,0.1,-0.6,20083
a03_s03_g005\a003_s003_g005_0025.T.CW.mat,0.1,0.1,-0.6,20326
a03_s03_g005\a003_s003_g005_0026.T.CW.mat,0.1,0.1,-0.6,20231
a03_s03_g005\a003_s003_g005_0027.T.CW.mat,0.1,0.1,-0.6,20133
a03_s03_g005\a003_s003_g005_0028.T.CW.mat,0.1,0.1,-0.6,20235
a03_s03_g005\a003_s003_g005_0029.T.CW.mat,0.1,0.1,-0.6,20148
a03_s03_g005\a003_s003_g005_0030.T.CW.mat,0.1,0.1,-0.6,20086
a03_s03_g005\a003_s003_g005_0031.T.CW.mat,0.1,0.1,-0.6,20245
a03_s03_g005\a003_s003_g005_0032.T.CW.mat,0.1,0.1,-0.6,20045
a03_s03_g005\a003_s003_g005_0033.T.CW.mat,0.1,0.1,-0.6,20231
a03_s03_g005\a003_s003_g005_0034.T.CW.mat,0.1,0.1,-0.6,20172
a03_s03_g005\a003_s003_g005_0035.T.CW.mat,0.1,0.1,-0.6,19915
a03_s03_g005\a003_s003_g005_0036.T.CW.mat,0.1,0.1,-0.6,20372
a03_s03_g005\a003_s003_g005_0037.T.CW.mat,0.1,0.1,-0.6,20164
a03_s03_g005\a003_s003_g005_0038.T.CW.mat,0.1,0.1,-0.6,20308
a03_s03_g005\a003_s003_g005_0039.T.CW.mat,0.1,0.1,-0.6,20322
a03_s03_g005\a003_s003_g005_0040.T.CW.mat,0.1,0.1,-0.6,20188
a03_s03_g006\a003_s003_g006_0001.T.CW.mat,0.1,0.1,-0.5,22341
a03_s03_g006\a003_s003_g006_0002.T.CW.mat,0.1,0.1,-0.5,22566
a03_s03_g006\a003_s003_g006_0003.T.CW.mat,0.1,0.1,-0.5,22352
a03_s03_g006\a003_s003_g006_0004.T.CW.mat,0.1,0.1,-0.5,22398
a03_s03_g006\a003_s003_g006_0005.T.CW.mat,0.1,0.1,-0.5,22520
a03_s03_g006\a003_s003_g006_0006.T.CW.mat,0.1,0.1,-0.5,22502
a03_s03_g006\a003_s003_g006_0007.T.CW.mat,0.1,0.1,-0.5,22638
a03_s03_g006\a003_s003_g006_0008.T.CW.mat,0.1,0.1,-0.5,22426
a03_s03_g006\a003_s003_g006_0009.T.CW.mat,0.1,0.1,-0.5,22510
a03_s03_g006\a003_s003_g006_0010.T.CW.mat,0.1,0.1,-0.5,22514
a03_s03_g006\a003_s003_g006_0011.T.CW.mat,0.1,0.1,-0.5,22548
a03_s03_g006\a003_s003_g006_0012.T.CW.mat,0.1,0.1,-0.5,22492
a03_s03_g006\a003_s003_g006_0013.T.CW.mat,0.1,0.1,-0.5,22449
a03_s03_g006\a003_s003_g006_0014.T.CW.mat,0.1,0.1,-0.5,22487
a03_s03_g006\a003_s003_g006_0015.T.CW.mat,0.1,0.1,-0.5,22429
a03_s03_g006\a003_s003_g006_0016.T.CW.mat,0.1,0.1,-0.5,22426
a03_s03_g006\a003_s003_g006_0017.T.CW.mat,0.1,0.1,-0.5,22691
a03_s03_g006\a003_s003_g006_0018.T.CW.mat,0.1,0.1,-0.5,22397
a03_s03_g006\a003_s003_g006_0019.T.CW.mat,0.1,0.1,-0.5,22654
a03_s03_g006\a003_s003_g006_0020.T.CW.mat,0.1,0.1,-0.5,22574
a03_s03_g006\a003_s003_g006_0021.T.CW.mat,0.1,0.1,-0.5,22450
a03_s03_g006\a003_s003_g006_0022.T.CW.mat,0.1,0.1,-0.5,22535
a03_s03_g006\a003_s003_g006_0023.T.CW.mat,0.1,0.1,-0.5,22370
a03_s03_g006\a003_s003_g006_0024.T.CW.mat,0.1,0.1,-0.5,22458
a03_s03_g006\a003_s003_g006_0025.T.CW.mat,0.1,0.1,-0.5,22576
a03_s03_g006\a003_s003_g006_0026.T.CW.mat,0.1,0.1,-0.5,22464
a03_s03_g006\a003_s003_g006_0027.T.CW.mat,0.1,0.1,-0.5,22351
a03_s03_g006\a003_s003_g006_0028.T.CW.mat,0.1,0.1,-0.5,22428
a03_s03_g006\a003_s003_g006_0029.T.CW.mat,0.1,0.1,-0.5,22471
a03_s03_g006\a003_s003_g006_0030.T.CW.mat,0.1,0.1,-0.5,22329
a03_s03_g006\a003_s003_g006_0031.T.CW.mat,0.1,0.1,-0.5,22626
a03_s03_g006\a003_s003_g006_0032.T.CW.mat,0.1,0.1,-0.5,22313
a03_s03_g006\a003_s003_g006_0033.T.CW.mat,0.1,0.1,-0.5,22560
a03_s03_g006\a003_s003_g006_0034.T.CW.mat,0.1,0.1,-0.5,22343
a03_s03_g006\a003_s003_g006_0035.T.CW.mat,0.1,0.1,-0.5,22536
a03_s03_g006\a003_s003_g006_0036.T.CW.mat,0.1,0.1,-0.5,22527
a03_s03_g006\a003_s003_g006_0037.T.CW.mat,0.1,0.1,-0.5,22563
a03_s03_g006\a003_s003_g006_0038.T.CW.mat,0.1,0.1,-0.5,22579
a03_s03_g006\a003_s003_g006_0039.T.CW.mat,0.1,0.1,-0.5,22396
a03_s03_g006\a003_s003_g006_0040.T.CW.mat,0.1,0.1,-0.5,22338
a03_s03_g007\a003_s003_g007_0001.T.CW.mat,0.1,0.1,-0.4,24184
a03_s03_g007\a003_s003_g007_0002.T.CW.mat,0.1,0.1,-0.4,23970
a03_s03_g007\a003_s003_g007_0003.T.CW.mat,0.1,0.1,-0.4,24278
a03_s03_g007\a003_s003_g007_0004.T.CW.mat,0.1,0.1,-0.4,24364
a03_s03_g007\a003_s003_g007_0005.T.CW.mat,0.1,0.1,-0.4,24230
a03_s03_g007\a003_s003_g007_0006.T.CW.mat,0.1,0.1,-0.4,24161
a03_s03_g007\a003_s003_g007_0007.T.CW.mat,0.1,0.1,-0.4,24072
a03_s03_g007\a003_s003_g007_0008.T.CW.mat,0.1,0.1,-0.4,24370
a03_s03_g007\a003_s003_g007_0009.T.CW.mat,0.1,0.1,-0.4,24178
a03_s03_g007\a003_s003_g007_0010.T.CW.mat,0.1,0.1,-0.4,24110
a03_s03_g007\a003_s003_g007_0011.T.CW.mat,0.1,0.1,-0.4,24229
a03_s03_g007\a003_s003_g007_0012.T.CW.mat,0.1,0.1,-0.4,24087
a03_s03_g007\a003_s003_g007_0013.T.CW.mat,0.1,0.1,-0.4,23988
a03_s03_g007\a003_s003_g007_0014.T.CW.mat,0.1,0.1,-0.4,24374
a03_s03_g007\a003_s003_g007_0015.T.CW.mat,0.1,0.1,-0.4,24161
a03_s03_g007\a003_s003_g007_0016.T.CW.mat,0.1,0.1,-0.4,24045
a03_s03_g007\a003_s003_g007_0017.T.CW.mat,0.1,0.1,-0.4,24302
a03_s03_g007\a003_s003_g007_0018.T.CW.mat,0.1,0.1,-0.4,24193
a03_s03_g007\a003_s003_g007_0019.T.CW.mat,0.1,0.1,-0.4,24107
a03_s03_g007\a003_s003_g007_0020.T.CW.mat,0.1,0.1,-0.4,24165
a03_s03_g007\a003_s003_g007_0021.T.CW.mat,0.1,0.1,-0.4,24025
